video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
8KkKuTCFvzI,0.0,2.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,2.0,4.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,4.0,6.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,6.0,8.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,8.0,10.0,youtube_most_replayed_consensus,4,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,10.0,12.0,youtube_most_replayed_consensus,4,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,12.0,14.0,youtube_most_replayed_consensus,4,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,14.0,16.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,16.0,18.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,18.0,20.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,20.0,22.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,22.0,24.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,24.0,26.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,26.0,28.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
8KkKuTCFvzI,28.0,30.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,TED: Robert Waldinger on What Makes a Good Life,false,multimodal_tvsum_style
