video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
g2-_pnmhO4A,0.0,2.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,2.0,4.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,4.0,6.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,6.0,8.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,8.0,10.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,10.0,12.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,12.0,14.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,14.0,16.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,16.0,18.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,18.0,20.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,20.0,22.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,22.0,24.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,24.0,26.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,26.0,28.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,28.0,30.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,30.0,32.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,32.0,34.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,34.0,36.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,36.0,38.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,38.0,40.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,40.0,42.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,42.0,44.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,44.0,46.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,46.0,48.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
g2-_pnmhO4A,48.0,50.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,Harvard CS50: Computer Science & Web Tech in 25m,false,multimodal_tvsum_style
