video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
1bszFX_XcbU,0.0,2.0,youtube_most_replayed_consensus,5,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,2.0,4.0,youtube_most_replayed_consensus,5,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,4.0,6.0,youtube_most_replayed_consensus,5,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,6.0,8.0,youtube_most_replayed_consensus,5,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,8.0,10.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,10.0,12.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,12.0,14.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,14.0,16.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,16.0,18.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,18.0,20.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,20.0,22.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,22.0,24.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,24.0,26.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,26.0,28.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,28.0,30.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,30.0,32.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,32.0,34.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,34.0,36.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,36.0,38.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,38.0,40.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,40.0,42.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
1bszFX_XcbU,42.0,44.0,youtube_most_replayed_consensus,3,podcast,most_replayed_heatmap,Andrew Huberman: Top Study Habits for Learning,false,multimodal_tvsum_style
