video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
u36A-YTxiOw,0.0,2.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,2.0,4.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,4.0,6.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,6.0,8.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,8.0,10.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,10.0,12.0,youtube_most_replayed_consensus,4,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,12.0,14.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,14.0,16.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,16.0,18.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,18.0,20.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,20.0,22.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,22.0,24.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,24.0,26.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,26.0,28.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,28.0,30.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,30.0,32.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,32.0,34.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,34.0,36.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,36.0,38.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,38.0,40.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,40.0,42.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,42.0,44.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,44.0,46.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,46.0,48.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,48.0,50.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,50.0,52.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,52.0,54.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,54.0,56.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,56.0,58.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,58.0,60.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,60.0,62.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,62.0,64.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,64.0,66.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,66.0,68.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,68.0,70.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,70.0,72.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,72.0,74.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,74.0,76.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,76.0,78.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,78.0,80.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,80.0,82.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,82.0,84.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,84.0,86.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,86.0,88.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,88.0,90.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,90.0,92.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,92.0,94.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,94.0,96.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,96.0,98.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,98.0,100.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,100.0,102.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,102.0,104.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,104.0,106.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,106.0,108.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,108.0,110.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,110.0,112.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,112.0,114.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,114.0,116.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,116.0,118.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,118.0,120.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,120.0,122.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,122.0,124.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,124.0,126.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,126.0,128.0,youtube_most_replayed_consensus,1,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,128.0,130.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,130.0,132.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,132.0,134.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,134.0,136.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,136.0,138.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,138.0,140.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,140.0,142.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,142.0,144.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,144.0,146.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,146.0,148.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
u36A-YTxiOw,148.0,150.0,youtube_most_replayed_consensus,2,podcast,most_replayed_heatmap,Lex Fridman & Sam Altman: Startup Advice,false,multimodal_tvsum_style
