video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
IHZwWFHWa-w,0.0,2.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,2.0,4.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,4.0,6.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,6.0,8.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,8.0,10.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,10.0,12.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,12.0,14.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,14.0,16.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,16.0,18.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,18.0,20.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,20.0,22.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,22.0,24.0,youtube_most_replayed_consensus,1,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,24.0,26.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,26.0,28.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,28.0,30.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,30.0,32.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,32.0,34.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,34.0,36.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,36.0,38.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,38.0,40.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,40.0,42.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,42.0,44.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,44.0,46.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,46.0,48.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,48.0,50.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,50.0,52.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,52.0,54.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,54.0,56.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,56.0,58.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,58.0,60.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
IHZwWFHWa-w,60.0,62.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,"3Blue1Brown: Gradient descent, how networks learn",false,multimodal_tvsum_style
