video_id,start_sec,end_sec,annotator_id,importance,domain,reason_tag,transcript_hint,needs_review,label_protocol
bBC-nXj3Ng4,0.0,2.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,2.0,4.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,4.0,6.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,6.0,8.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,8.0,10.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,10.0,12.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,12.0,14.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,14.0,16.0,youtube_most_replayed_consensus,5,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,16.0,18.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,18.0,20.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,20.0,22.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,22.0,24.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,24.0,26.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,26.0,28.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,28.0,30.0,youtube_most_replayed_consensus,3,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,30.0,32.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,32.0,34.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,34.0,36.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,36.0,38.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,38.0,40.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,40.0,42.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,42.0,44.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,44.0,46.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
bBC-nXj3Ng4,46.0,48.0,youtube_most_replayed_consensus,2,lecture,most_replayed_heatmap,3Blue1Brown: How Bitcoin & Cryptography actually work,false,multimodal_tvsum_style
